review_case_id,event_id,audit_id,transaction_id,event_timestamp,event_type,event_actor,event_source,event_mode,event_status,exception_type,severity,difference,deterministic_explanation,ai_explanation,explanation_source,recommended_action,ml_status,ml_exception_probability,ml_predicted_exception_type,ml_exception_type_probability,hybrid_decision,agent_decision,agent_decision_reason,action_type,action_status,execution_mode,escalation_required,escalation_priority,escalation_status,review_owner,review_priority,queue_status,review_status,reviewer,reviewer_action,reviewer_note,requires_human_review,review_mode
REVIEW_00131,EVENT_00131,AUDIT_00131,TXN00654,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,UNKNOWN_ADJUSTMENT,MEDIUM,250.0,An unexpected settlement adjustment was recorded for transaction TXN00654.,An UNKNOWN_ADJUSTMENT exception with MEDIUM severity was identified for transaction TXN00654. An unexpected settlement adjustment was recorded for transaction TXN00654. The adjustment difference is 250.0. Recommended action: Review the adjustment entry and identify its source.,RULE_TEMPLATE,Review the adjustment entry and identify its source.,EXCEPTION,0.775,UNKNOWN_ADJUSTMENT,0.715,RULE_EXCEPTION_ML_SUPPORT,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,HIGH,OPEN,RECONCILIATION_TEAM,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00132,EVENT_00132,AUDIT_00132,TXN00661,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,PARTIAL_SETTLEMENT,MEDIUM,1499.5,The settlement amount is lower than the expected gross settlement amount.,A PARTIAL_SETTLEMENT exception with MEDIUM severity was identified for transaction TXN00661. The settlement amount is lower than the expected gross settlement amount. Settlement reconciliation shows a difference of 1499.5. Recommended action: Verify whether the remaining amount is pending or was incorrectly settled.,RULE_TEMPLATE,Verify whether the remaining amount is pending or was incorrectly settled.,EXCEPTION,0.985,PARTIAL_SETTLEMENT,0.775,RULE_EXCEPTION_ML_SUPPORT,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,HIGH,OPEN,RECONCILIATION_TEAM,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00133,EVENT_00133,AUDIT_00133,TXN00667,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,MISSING_SETTLEMENT,HIGH,199.0,No settlement record was found for transaction TXN00667.,A HIGH severity MISSING_SETTLEMENT exception was identified for transaction TXN00667. No settlement record was found for transaction TXN00667. Recommended action: Verify the settlement batch and check whether the transaction is still pending.,GEMINI,Verify the settlement batch and check whether the transaction is still pending.,EXCEPTION,0.99,MISSING_SETTLEMENT,0.985,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00134,EVENT_00134,AUDIT_00134,TXN00669,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,FAILED_PAYMENT,HIGH,5999.0,The payment associated with transaction TXN00669 is marked as FAILED.,A HIGH-severity FAILED_PAYMENT exception has been flagged for transaction TXN00669. The payment associated with transaction TXN00669 is marked as FAILED. Please review the record and proceed with the recommended action: Verify the payment status and determine whether a retry or customer follow-up is required.,GEMINI,Verify the payment status and determine whether a retry or customer follow-up is required.,EXCEPTION,0.97,FAILED_PAYMENT,0.935,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00135,EVENT_00135,AUDIT_00135,TXN00671,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,WRONG_TRANSACTION_REFERENCE,MEDIUM,0.0,The bank reference does not match transaction TXN00671.,A WRONG_TRANSACTION_REFERENCE exception with MEDIUM severity was identified for transaction TXN00671. The bank reference does not match transaction TXN00671. The reconciliation difference is 0.0. Recommended action: Verify the bank reference and correct the transaction mapping if required.,RULE_TEMPLATE,Verify the bank reference and correct the transaction mapping if required.,EXCEPTION,0.645,WRONG_TRANSACTION_REFERENCE,0.62,RULE_EXCEPTION_ML_SUPPORT,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,HIGH,OPEN,RECONCILIATION_TEAM,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00136,EVENT_00136,AUDIT_00136,TXN00681,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,CHARGEBACK,HIGH,1499.0,A chargeback was recorded for transaction TXN00681.,A high-severity CHARGEBACK exception was detected for transaction TXN00681. A chargeback was recorded for transaction TXN00681. The variance associated with this transaction is 1499.0. Review the chargeback and associated dispute record.,GEMINI,Review the chargeback and associated dispute record.,EXCEPTION,1.0,CHARGEBACK,0.935,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00137,EVENT_00137,AUDIT_00137,TXN00683,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,AMOUNT_MISMATCH,HIGH,196.18,The settlement amount does not match the clean reference amount.,Transaction TXN00683 triggered a HIGH severity AMOUNT_MISMATCH exception. The settlement amount does not match the clean reference amount. A variance of 196.18 was detected during reconciliation. Recommended action: Compare the expected and actual settlement amounts and investigate the difference.,GEMINI,Compare the expected and actual settlement amounts and investigate the difference.,EXCEPTION,0.96,AMOUNT_MISMATCH,0.78,RULE_EXCEPTION_ML_SUPPORT,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00138,EVENT_00138,AUDIT_00138,TXN00689,2026-08-25T19:17:17.896014+00:00,FEE_REVIEW_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,INCORRECT_FEE,MEDIUM,499.95,The settlement fee differs from the expected fee structure.,"An INCORRECT_FEE exception of Medium severity has been flagged for transaction TXN00689. The settlement fee differs from the expected fee structure. A fee variance of 499.95 was identified. To reconcile this discrepancy, please proceed with the recommended action: Compare the charged settlement fee with the expected fee structure..",GEMINI,Compare the charged settlement fee with the expected fee structure.,EXCEPTION,0.995,INCORRECT_FEE,0.775,RULE_EXCEPTION_ML_SUPPORT,FEE_REVIEW,The exception is categorized as FEE_REVIEW and does not require escalation.,CREATE_FEE_REVIEW,REVIEW_REQUIRED,SIMULATED,NO,,,,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00139,EVENT_00139,AUDIT_00139,TXN00694,2026-08-25T19:17:17.896014+00:00,SETTLEMENT_REVIEW_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,SETTLEMENT_DELAY,LOW,0.0,The settlement date differs from the clean reference settlement date.,A low-severity SETTLEMENT_DELAY exception was identified for transaction TXN00694. The settlement date differs from the clean reference settlement date. The settlement timing difference is 0.0. Recommended action: Check settlement processing status and investigate the settlement delay.,RULE_TEMPLATE,Check settlement processing status and investigate the settlement delay.,EXCEPTION,0.71,SETTLEMENT_DELAY,0.585,RULE_EXCEPTION_ML_SUPPORT,SETTLEMENT_REVIEW,The exception is categorized as SETTLEMENT_REVIEW and does not require escalation.,CREATE_SETTLEMENT_REVIEW,REVIEW_REQUIRED,SIMULATED,NO,,,,NORMAL,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00140,EVENT_00140,AUDIT_00140,TXN00695,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,DUPLICATE_SETTLEMENT,MEDIUM,-283.16,"Multiple settlement records were found for transaction TXN00695, including a duplicate settlement.","A DUPLICATE_SETTLEMENT exception was identified for transaction TXN00695 due to multiple settlement records being detected, resulting in a discrepancy of -283.16. Multiple settlement records were found for transaction TXN00695, including a duplicate settlement. Verify the duplicate settlement entries and investigate possible over-settlement.",GEMINI,Verify the duplicate settlement entries and investigate possible over-settlement.,EXCEPTION,0.9233333333333336,DUPLICATE_SETTLEMENT,0.945,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,HIGH,OPEN,RECONCILIATION_TEAM,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00141,EVENT_00141,AUDIT_00141,TXN00698,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,MULTIPLE_PAYMENTS,MEDIUM,2999.7,Multiple payment records exist for transaction TXN00698.,A MULTIPLE_PAYMENTS exception with MEDIUM severity was identified for transaction TXN00698. Multiple payment records exist for transaction TXN00698. Recommended action: Verify why multiple payments exist for the same transaction and confirm the correct payment record.,GEMINI,Verify why multiple payments exist for the same transaction and confirm the correct payment record.,EXCEPTION,0.99,MULTIPLE_PAYMENTS,0.515,RULE_EXCEPTION_ML_SUPPORT,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,HIGH,OPEN,RECONCILIATION_TEAM,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00142,EVENT_00142,AUDIT_00142,TXN00703,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,REFUND,HIGH,249.9,A refund was recorded for transaction TXN00703.,A HIGH-severity REFUND exception was identified for transaction TXN00703. A refund was recorded for transaction TXN00703. The associated difference is 249.9. Recommended action: Verify the refund authorization and confirm that the refund amount is correct.,RULE_TEMPLATE,Verify the refund authorization and confirm that the refund amount is correct.,EXCEPTION,1.0,REFUND,0.97,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00143,EVENT_00143,AUDIT_00143,TXN00714,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,DUPLICATE_PAYMENT,MEDIUM,799.0,"Multiple payment records were found for transaction TXN00714, including a duplicate payment.","A DUPLICATE_PAYMENT exception with MEDIUM severity has been identified for transaction TXN00714. Multiple payment records were found for transaction TXN00714, including a duplicate payment. Variance: 799.0. Recommended action: Verify the duplicate payment records and determine whether a reversal or refund is required.",GEMINI,Verify the duplicate payment records and determine whether a reversal or refund is required.,EXCEPTION,1.0,DUPLICATE_PAYMENT,0.78,RULE_EXCEPTION_ML_SUPPORT,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,HIGH,OPEN,RECONCILIATION_TEAM,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00144,EVENT_00144,AUDIT_00144,TXN00721,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,MISSING_PAYMENT,HIGH,199.0,No payment record was found for transaction TXN00721.,A high-severity MISSING_PAYMENT exception was detected for transaction TXN00721. No payment record was found for transaction TXN00721. Discrepancy amount: 199.0. Recommended action: Verify payment gateway records and confirm whether the payment was received.,GEMINI,Verify payment gateway records and confirm whether the payment was received.,EXCEPTION,0.92,MISSING_PAYMENT,0.85,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00145,EVENT_00145,AUDIT_00145,TXN00728,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,CHARGEBACK,HIGH,149.25,A chargeback was recorded for transaction TXN00728.,A high-severity CHARGEBACK exception was detected for transaction TXN00728. A chargeback was recorded for transaction TXN00728. The variance associated with this transaction is 149.25. Review the chargeback and associated dispute record.,GEMINI,Review the chargeback and associated dispute record.,EXCEPTION,0.97,CHARGEBACK,0.825,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00146,EVENT_00146,AUDIT_00146,TXN00732,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,FAILED_PAYMENT,HIGH,799.0,The payment associated with transaction TXN00732 is marked as FAILED.,A HIGH-severity FAILED_PAYMENT exception has been flagged for transaction TXN00732. The payment associated with transaction TXN00732 is marked as FAILED. Please review the record and proceed with the recommended action: Verify the payment status and determine whether a retry or customer follow-up is required.,GEMINI,Verify the payment status and determine whether a retry or customer follow-up is required.,EXCEPTION,0.945,FAILED_PAYMENT,0.95,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00147,EVENT_00147,AUDIT_00147,TXN00733,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,AMOUNT_MISMATCH,HIGH,250.0,The settlement amount does not match the clean reference amount.,Transaction TXN00733 triggered a HIGH severity AMOUNT_MISMATCH exception. The settlement amount does not match the clean reference amount. A variance of 250.0 was detected during reconciliation. Recommended action: Compare the expected and actual settlement amounts and investigate the difference.,GEMINI,Compare the expected and actual settlement amounts and investigate the difference.,EXCEPTION,0.99,AMOUNT_MISMATCH,0.765,RULE_EXCEPTION_ML_SUPPORT,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00148,EVENT_00148,AUDIT_00148,TXN00741,2026-08-25T19:17:17.896014+00:00,SETTLEMENT_REVIEW_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,SETTLEMENT_DELAY,LOW,0.0,The settlement date differs from the clean reference settlement date.,A low-severity SETTLEMENT_DELAY exception was identified for transaction TXN00741. The settlement date differs from the clean reference settlement date. The settlement timing difference is 0.0. Recommended action: Check settlement processing status and investigate the settlement delay.,RULE_TEMPLATE,Check settlement processing status and investigate the settlement delay.,EXCEPTION,0.625,NONE,0.94,RULE_EXCEPTION_ML_SUPPORT,SETTLEMENT_REVIEW,The exception is categorized as SETTLEMENT_REVIEW and does not require escalation.,CREATE_SETTLEMENT_REVIEW,REVIEW_REQUIRED,SIMULATED,NO,,,,NORMAL,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00149,EVENT_00149,AUDIT_00149,TXN00742,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,MISSING_PAYMENT,HIGH,5999.0,No payment record was found for transaction TXN00742.,A high-severity MISSING_PAYMENT exception was detected for transaction TXN00742. No payment record was found for transaction TXN00742. Discrepancy amount: 5999.0. Recommended action: Verify payment gateway records and confirm whether the payment was received.,GEMINI,Verify payment gateway records and confirm whether the payment was received.,EXCEPTION,0.995,MISSING_PAYMENT,0.98,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00150,EVENT_00150,AUDIT_00150,TXN00745,2026-08-25T19:17:17.896014+00:00,SETTLEMENT_REVIEW_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,SETTLEMENT_DELAY,LOW,0.0,The settlement date differs from the clean reference settlement date.,A low-severity SETTLEMENT_DELAY exception was identified for transaction TXN00745. The settlement date differs from the clean reference settlement date. The settlement timing difference is 0.0. Recommended action: Check settlement processing status and investigate the settlement delay.,RULE_TEMPLATE,Check settlement processing status and investigate the settlement delay.,EXCEPTION,0.67,SETTLEMENT_DELAY,0.66,RULE_EXCEPTION_ML_SUPPORT,SETTLEMENT_REVIEW,The exception is categorized as SETTLEMENT_REVIEW and does not require escalation.,CREATE_SETTLEMENT_REVIEW,REVIEW_REQUIRED,SIMULATED,NO,,,,NORMAL,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
